Season,Date,HomeTeam,AwayTeam,FTR,B365,BS,BW,GB,IW,LB,PS,SB,SJ,VC,WH
S1011,14/11/2010,Chelsea,Sunderland,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,14/11/2010,Everton,Arsenal,A,22.0,22.5,22.0,22.0,21.0,22.5,0.0,21.5,22.5,22.5,22.5
S1011,20/11/2010,Arsenal,Tottenham,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,20/11/2010,Birmingham,Chelsea,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,20/11/2010,Blackpool,Wolves,H,25.0,25.0,24.5,25.0,23.0,23.0,0.0,24.0,25.0,25.0,24.0
S1011,20/11/2010,Bolton,Newcastle,H,21.0,21.0,20.5,21.0,21.0,21.0,0.0,20.5,21.0,21.5,21.0
S1011,20/11/2010,Liverpool,West Ham,H,15.700000000000001,15.3,15.5,15.5,15.5,15.3,0.0,15.0,15.700000000000001,15.700000000000001,15.700000000000001
S1011,20/11/2010,Man United,Wigan,H,12.2,12.0,11.799999999999999,12.0,12.2,12.2,0.0,11.7,12.2,12.2,12.2
S1011,20/11/2010,West Brom,Stoke,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,21/11/2010,Blackburn,Aston Villa,H,23.0,23.0,22.5,23.0,24.0,23.799999999999997,0.0,21.5,23.799999999999997,23.799999999999997,23.0
S1011,21/11/2010,Fulham,Man City,A,24.0,23.799999999999997,22.5,23.0,23.0,24.0,0.0,22.5,23.799999999999997,24.0,23.799999999999997
S1011,22/11/2010,Sunderland,Everton,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,27/11/2010,Aston Villa,Arsenal,A,22.0,22.5,21.0,22.0,20.0,22.0,0.0,20.5,21.0,22.0,21.0
S1011,27/11/2010,Bolton,Blackpool,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,27/11/2010,Everton,West Brom,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,27/11/2010,Fulham,Birmingham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,27/11/2010,Man United,Blackburn,H,12.5,12.5,12.2,13.0,12.0,12.9,0.0,12.2,12.5,12.9,13.0
S1011,27/11/2010,Stoke,Man City,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,27/11/2010,West Ham,Wigan,H,20.0,20.0,19.099999999999998,20.0,20.0,20.0,0.0,19.0,21.0,20.5,21.0
S1011,27/11/2010,Wolves,Sunderland,H,26.0,23.799999999999997,25.5,25.5,24.0,26.200000000000003,0.0,24.0,-10.0,26.200000000000003,25.0
S1011,28/11/2010,Newcastle,Chelsea,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,28/11/2010,Tottenham,Liverpool,H,20.0,21.0,21.5,20.0,21.0,21.0,0.0,20.0,21.0,21.0,20.0
S1011,04/12/2010,Arsenal,Fulham,H,12.9,12.9,12.5,13.0,12.5,12.9,0.0,12.9,12.9,12.9,13.0
S1011,04/12/2010,Birmingham,Tottenham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,04/12/2010,Blackburn,Wolves,H,17.3,17.5,17.5,17.5,17.0,18.0,0.0,17.5,18.0,17.5,18.0
S1011,04/12/2010,Chelsea,Everton,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,04/12/2010,Man City,Bolton,H,15.3,15.0,15.5,15.3,15.5,15.3,0.0,15.0,15.700000000000001,15.0,15.700000000000001
S1011,04/12/2010,Wigan,Stoke,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/12/2010,Sunderland,West Ham,H,18.3,19.099999999999998,18.5,18.5,19.0,19.099999999999998,0.0,18.5,18.700000000000003,18.3,18.3
S1011,05/12/2010,West Brom,Newcastle,H,22.5,22.5,22.0,22.0,22.0,22.5,0.0,22.0,22.5,21.5,23.0
S1011,06/12/2010,Liverpool,Aston Villa,H,16.200000000000003,15.3,16.0,15.5,15.5,16.200000000000003,0.0,15.3,16.200000000000003,16.200000000000003,16.200000000000003
S1011,11/12/2010,Aston Villa,West Brom,H,21.0,21.5,20.0,21.0,19.0,20.0,0.0,20.0,21.0,21.5,20.5
S1011,11/12/2010,Everton,Wigan,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,11/12/2010,Fulham,Sunderland,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,11/12/2010,Newcastle,Liverpool,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,11/12/2010,Stoke,Blackpool,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,11/12/2010,West Ham,Man City,A,18.0,18.3,17.5,18.0,18.0,18.3,0.0,17.5,18.3,18.5,18.3
S1011,12/12/2010,Bolton,Blackburn,H,20.0,20.0,20.5,20.5,20.0,21.0,0.0,20.0,20.5,20.5,21.0
S1011,12/12/2010,Tottenham,Chelsea,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,12/12/2010,Wolves,Birmingham,H,24.0,24.0,23.5,24.0,25.0,23.799999999999997,0.0,24.0,24.0,24.0,24.0
S1011,13/12/2010,Man United,Arsenal,H,20.0,20.0,19.5,19.5,18.5,20.0,0.0,19.0,20.0,20.0,20.0
S1011,18/12/2010,Blackburn,West Ham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,18/12/2010,Sunderland,Bolton,H,22.0,21.0,20.5,22.0,22.0,22.0,0.0,20.0,21.0,21.5,22.0
S1011,20/12/2010,Man City,Everton,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,26/12/2010,Aston Villa,Tottenham,A,23.0,23.0,22.5,23.0,24.0,23.799999999999997,0.0,22.0,23.799999999999997,23.799999999999997,23.0
S1011,26/12/2010,Blackburn,Stoke,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,26/12/2010,Bolton,West Brom,H,21.0,20.5,20.0,20.5,19.0,20.0,0.0,19.5,20.5,21.0,21.0
S1011,26/12/2010,Fulham,West Ham,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,26/12/2010,Man United,Sunderland,H,12.9,12.9,12.5,12.7,12.5,12.5,0.0,12.2,12.9,12.5,12.9
S1011,26/12/2010,Newcastle,Man City,A,22.5,22.5,22.5,22.5,21.0,21.0,0.0,22.0,23.0,23.0,23.0
S1011,26/12/2010,Wolves,Wigan,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,27/12/2010,Arsenal,Chelsea,H,26.299999999999997,26.200000000000003,25.5,25.0,24.0,25.0,0.0,24.0,26.299999999999997,26.200000000000003,26.0
S1011,28/12/2010,Birmingham,Man United,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,28/12/2010,Man City,Aston Villa,H,14.399999999999999,15.0,14.5,14.5,15.0,15.0,0.0,14.5,15.0,14.399999999999999,14.399999999999999
S1011,28/12/2010,Stoke,Fulham,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,28/12/2010,Sunderland,Blackpool,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,28/12/2010,Tottenham,Newcastle,H,15.3,14.399999999999999,14.5,15.0,15.700000000000001,15.0,0.0,15.0,15.3,15.3,15.3
S1011,28/12/2010,West Brom,Blackburn,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,28/12/2010,West Ham,Everton,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,29/12/2010,Chelsea,Bolton,H,12.9,12.9,13.0,13.0,12.7,13.0,0.0,12.5,12.5,13.3,12.9
S1011,29/12/2010,Liverpool,Wolves,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,29/12/2010,Wigan,Arsenal,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,01/01/2011,Birmingham,Arsenal,A,16.7,16.7,16.5,16.5,17.0,16.7,0.0,16.0,17.0,17.0,16.7
S1011,01/01/2011,Liverpool,Bolton,H,17.0,17.0,16.5,17.0,16.0,16.7,0.0,16.0,17.3,17.3,17.3
S1011,01/01/2011,Man City,Blackpool,H,12.9,12.5,12.5,13.0,13.5,12.9,0.0,12.5,13.0,13.0,13.0
S1011,01/01/2011,Stoke,Everton,H,26.299999999999997,26.200000000000003,26.0,26.0,25.5,26.200000000000003,0.0,25.0,26.299999999999997,-10.0,27.0
S1011,01/01/2011,Sunderland,Blackburn,H,18.3,18.3,18.0,19.0,19.0,18.3,0.0,18.3,18.5,19.099999999999998,18.5
S1011,01/01/2011,Tottenham,Fulham,H,14.0,14.0,14.0,14.5,14.5,14.0,0.0,13.5,14.399999999999999,14.399999999999999,14.399999999999999
S1011,01/01/2011,West Brom,Man United,A,15.3,15.0,14.7,15.3,15.5,15.3,0.0,15.0,15.700000000000001,15.700000000000001,15.3
S1011,01/01/2011,West Ham,Wolves,H,20.0,20.5,19.5,20.0,20.0,19.099999999999998,0.0,19.5,20.0,20.5,20.0
S1011,02/01/2011,Chelsea,Aston Villa,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,02/01/2011,Wigan,Newcastle,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,04/01/2011,Blackpool,Birmingham,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,04/01/2011,Fulham,West Brom,H,22.0,22.0,21.0,21.0,20.0,21.0,0.0,21.0,21.0,22.0,22.0
S1011,04/01/2011,Man United,Stoke,H,12.5,12.9,12.2,12.5,12.5,12.5,0.0,12.2,12.5,13.0,12.9
S1011,05/01/2011,Arsenal,Man City,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/01/2011,Aston Villa,Sunderland,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/01/2011,Blackburn,Liverpool,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/01/2011,Bolton,Wigan,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/01/2011,Everton,Tottenham,H,26.299999999999997,-10.0,-10.0,26.0,25.5,-10.0,0.0,-10.0,-10.0,27.5,26.200000000000003
S1011,05/01/2011,Newcastle,West Ham,H,18.3,19.099999999999998,18.799999999999997,19.0,19.0,17.3,0.0,18.5,19.099999999999998,18.5,19.099999999999998
S1011,05/01/2011,Wolves,Chelsea,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,12/01/2011,Blackpool,Liverpool,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,15/01/2011,Chelsea,Blackburn,H,12.9,12.5,12.5,12.8,13.0,12.9,0.0,12.5,12.5,12.9,12.9
S1011,15/01/2011,Man City,Wolves,H,13.3,12.9,12.5,13.0,12.7,13.0,0.0,12.9,13.0,13.3,13.5
S1011,15/01/2011,Stoke,Bolton,H,21.0,21.5,21.5,21.5,21.0,21.0,0.0,21.0,22.0,21.0,21.5
S1011,15/01/2011,West Brom,Blackpool,H,18.0,18.0,17.0,17.5,18.5,17.3,0.0,17.3,17.5,18.0,17.3
S1011,15/01/2011,West Ham,Arsenal,A,15.700000000000001,15.700000000000001,15.0,15.5,16.0,15.700000000000001,0.0,15.3,15.700000000000001,15.700000000000001,15.700000000000001
S1011,15/01/2011,Wigan,Fulham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,16/01/2011,Birmingham,Aston Villa,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,16/01/2011,Liverpool,Everton,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,16/01/2011,Sunderland,Newcastle,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,16/01/2011,Tottenham,Man United,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,22/01/2011,Arsenal,Wigan,H,12.0,12.0,12.0,12.0,12.3,12.0,0.0,12.0,12.5,12.0,12.2
S1011,22/01/2011,Aston Villa,Man City,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,22/01/2011,Blackpool,Sunderland,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,22/01/2011,Everton,West Ham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,22/01/2011,Fulham,Stoke,H,22.0,22.0,22.0,22.0,22.5,22.5,0.0,22.0,22.5,22.0,22.5
S1011,22/01/2011,Man United,Birmingham,H,12.0,12.0,12.0,12.0,12.3,12.0,0.0,11.7,12.2,12.0,12.2
S1011,22/01/2011,Newcastle,Tottenham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,22/01/2011,Wolves,Liverpool,A,22.5,23.0,22.0,22.5,21.0,22.5,0.0,21.0,22.0,23.0,23.799999999999997
S1011,23/01/2011,Blackburn,West Brom,H,22.5,22.0,22.0,22.5,20.0,22.0,0.0,21.0,22.0,22.5,23.0
S1011,24/01/2011,Bolton,Chelsea,A,16.200000000000003,16.200000000000003,16.0,16.0,16.0,16.7,0.0,16.0,16.7,16.200000000000003,16.7
S1011,25/01/2011,Blackpool,Man United,A,13.600000000000001,13.600000000000001,13.5,13.5,14.0,13.600000000000001,0.0,13.3,13.3,13.600000000000001,13.600000000000001
S1011,25/01/2011,Wigan,Aston Villa,A,23.0,23.799999999999997,23.0,23.0,24.0,23.0,0.0,23.0,24.0,23.799999999999997,23.0
S1011,26/01/2011,Liverpool,Fulham,H,15.3,15.700000000000001,15.5,15.700000000000001,15.5,15.700000000000001,0.0,15.0,15.3,15.3,15.700000000000001
S1011,01/02/2011,Arsenal,Everton,H,14.0,14.399999999999999,14.0,14.399999999999999,14.5,14.399999999999999,0.0,14.0,14.399999999999999,14.399999999999999,15.0
S1011,01/02/2011,Man United,Aston Villa,H,13.3,13.0,13.0,13.0,13.0,13.3,0.0,12.5,13.3,13.3,13.3
S1011,01/02/2011,Sunderland,Chelsea,A,16.7,16.7,16.0,16.5,17.0,16.7,0.0,16.0,16.7,16.7,16.7
S1011,01/02/2011,West Brom,Wigan,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,02/02/2011,Birmingham,Man City,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,02/02/2011,Blackburn,Tottenham,A,22.0,23.0,22.5,22.5,23.0,23.0,0.0,22.0,23.0,23.0,23.0
S1011,02/02/2011,Blackpool,West Ham,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,02/02/2011,Bolton,Wolves,H,18.3,18.3,18.5,18.0,18.0,18.0,0.0,18.0,18.3,18.5,18.3
S1011,02/02/2011,Fulham,Newcastle,H,21.0,21.0,20.0,20.0,21.0,20.0,0.0,20.5,21.0,20.5,21.0
S1011,02/02/2011,Liverpool,Stoke,H,16.200000000000003,15.700000000000001,15.5,16.0,15.5,15.700000000000001,0.0,15.700000000000001,16.200000000000003,16.7,16.0
S1011,05/02/2011,Aston Villa,Fulham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/02/2011,Everton,Blackpool,H,14.399999999999999,15.0,14.5,14.5,15.5,15.0,0.0,14.0,14.399999999999999,14.399999999999999,15.0
S1011,05/02/2011,Man City,West Brom,H,14.0,14.0,13.600000000000001,14.0,13.700000000000001,14.0,0.0,14.0,14.399999999999999,14.399999999999999,14.399999999999999
S1011,05/02/2011,Newcastle,Arsenal,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/02/2011,Stoke,Sunderland,H,21.0,21.0,20.0,20.0,21.0,22.0,0.0,20.5,22.0,21.5,22.0
S1011,05/02/2011,Tottenham,Bolton,H,15.700000000000001,15.3,15.5,15.5,15.0,15.3,0.0,15.0,15.3,16.200000000000003,16.200000000000003
S1011,05/02/2011,Wigan,Blackburn,H,25.0,25.0,25.0,25.0,24.0,25.0,0.0,24.0,26.0,25.0,26.200000000000003
S1011,05/02/2011,Wolves,Man United,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,06/02/2011,Chelsea,Liverpool,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,06/02/2011,West Ham,Birmingham,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,12/02/2011,Arsenal,Wolves,H,12.2,12.2,12.2,12.2,12.5,12.2,0.0,12.0,12.2,12.5,12.5
S1011,12/02/2011,Birmingham,Stoke,H,25.0,25.0,24.5,24.0,22.0,23.799999999999997,0.0,23.0,25.0,25.0,25.0
S1011,12/02/2011,Blackburn,Newcastle,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,12/02/2011,Blackpool,Aston Villa,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,12/02/2011,Liverpool,Wigan,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,12/02/2011,Man United,Man City,H,17.3,18.0,17.5,17.5,18.0,18.0,0.0,17.3,18.0,17.5,17.3
S1011,12/02/2011,Sunderland,Tottenham,A,26.0,26.0,24.5,25.0,-10.0,25.0,0.0,25.0,-10.0,-10.0,25.0
S1011,12/02/2011,West Brom,West Ham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,13/02/2011,Bolton,Everton,H,-10.0,26.200000000000003,26.0,-10.0,25.0,26.200000000000003,0.0,25.5,-10.0,27.5,-10.0
S1011,14/02/2011,Fulham,Chelsea,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,15/02/2011,Birmingham,Newcastle,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,20/02/2011,West Brom,Wolves,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,22/02/2011,Blackpool,Tottenham,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,23/02/2011,Arsenal,Stoke,H,13.0,13.0,12.9,13.0,12.7,12.5,0.0,12.5,12.9,13.0,13.0
S1011,26/02/2011,Aston Villa,Blackburn,H,17.3,18.0,17.0,17.5,18.5,18.0,0.0,17.3,18.0,17.5,18.0
S1011,26/02/2011,Everton,Sunderland,H,17.3,17.5,17.0,17.3,18.0,17.3,0.0,17.0,17.3,17.3,18.0
S1011,26/02/2011,Newcastle,Bolton,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,26/02/2011,Wigan,Man United,A,15.3,15.3,15.5,15.5,13.700000000000001,15.0,0.0,14.5,15.3,15.700000000000001,16.0
S1011,26/02/2011,Wolves,Blackpool,H,18.3,18.3,17.5,18.5,19.5,18.0,0.0,18.3,18.3,18.3,19.099999999999998
S1011,27/02/2011,Man City,Fulham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,27/02/2011,West Ham,Liverpool,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,28/02/2011,Stoke,West Brom,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,01/03/2011,Chelsea,Man United,H,22.0,22.0,22.5,22.0,22.0,22.0,0.0,21.0,22.5,22.5,22.0
S1011,05/03/2011,Arsenal,Sunderland,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/03/2011,Birmingham,West Brom,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/03/2011,Bolton,Aston Villa,H,22.5,22.5,22.5,22.5,22.0,23.0,0.0,22.0,23.0,22.5,22.5
S1011,05/03/2011,Fulham,Blackburn,H,17.3,17.3,17.0,17.0,18.0,17.3,0.0,17.0,17.3,17.3,16.7
S1011,05/03/2011,Man City,Wigan,H,13.600000000000001,13.600000000000001,13.0,13.5,14.0,13.600000000000001,0.0,13.5,13.600000000000001,13.600000000000001,14.0
S1011,05/03/2011,Newcastle,Everton,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,05/03/2011,West Ham,Stoke,H,22.5,22.5,22.0,22.0,20.0,22.0,0.0,21.5,22.5,22.5,22.5
S1011,06/03/2011,Liverpool,Man United,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,06/03/2011,Wolves,Tottenham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,07/03/2011,Blackpool,Chelsea,A,13.0,13.3,13.0,13.0,13.5,13.3,0.0,12.9,13.0,13.0,13.0
S1011,09/03/2011,Everton,Birmingham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,19/03/2011,Aston Villa,Wolves,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,19/03/2011,Blackburn,Blackpool,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,19/03/2011,Everton,Fulham,H,20.0,20.0,19.5,19.5,18.0,19.099999999999998,0.0,19.0,19.5,20.5,20.5
S1011,19/03/2011,Man United,Bolton,H,13.600000000000001,14.0,13.799999999999999,14.0,13.5,13.3,0.0,13.5,14.0,14.0,14.0
S1011,19/03/2011,Stoke,Newcastle,H,22.0,22.5,22.0,22.5,21.0,22.0,0.0,22.0,23.0,22.0,22.5
S1011,19/03/2011,Tottenham,West Ham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,19/03/2011,West Brom,Arsenal,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,19/03/2011,Wigan,Birmingham,H,21.0,21.0,21.0,21.0,22.5,21.0,0.0,20.5,22.0,21.5,21.0
S1011,20/03/2011,Chelsea,Man City,H,16.200000000000003,16.7,16.0,16.5,17.0,16.7,0.0,16.0,16.7,16.7,16.200000000000003
S1011,20/03/2011,Sunderland,Liverpool,A,-10.0,-10.0,-10.0,-10.0,24.0,-10.0,0.0,25.5,-10.0,-10.0,-10.0
S1011,02/04/2011,Arsenal,Blackburn,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,02/04/2011,Birmingham,Bolton,H,25.0,25.0,24.0,24.0,22.0,25.0,0.0,24.0,25.0,26.0,26.0
S1011,02/04/2011,Everton,Aston Villa,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,02/04/2011,Newcastle,Wolves,H,19.5,19.099999999999998,19.0,19.5,20.0,19.099999999999998,0.0,19.0,19.099999999999998,20.0,19.5
S1011,02/04/2011,Stoke,Chelsea,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,02/04/2011,West Brom,Liverpool,H,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,02/04/2011,West Ham,Man United,A,18.0,18.0,17.0,18.0,18.5,18.0,0.0,17.3,18.0,18.0,18.3
S1011,02/04/2011,Wigan,Tottenham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,03/04/2011,Fulham,Blackpool,H,15.3,15.700000000000001,15.0,15.5,15.5,15.700000000000001,0.0,15.0,15.3,15.700000000000001,15.700000000000001
S1011,03/04/2011,Man City,Sunderland,H,15.0,14.399999999999999,14.5,15.0,14.0,15.0,0.0,14.5,15.3,15.3,15.3
S1011,09/04/2011,Blackburn,Birmingham,D,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
S1011,09/04/2011,Bolton,West Ham,H,22.0,21.0,21.0,21.0,19.0,20.0,0.0,20.0,21.0,22.5,22.5
S1011,09/04/2011,Chelsea,Wigan,H,12.0,12.0,12.0,12.0,12.5,12.0,0.0,12.0,11.799999999999999,12.2,12.5
S1011,09/04/2011,Man United,Fulham,H,14.399999999999999,14.399999999999999,14.5,14.5,14.0,14.399999999999999,0.0,14.0,14.0,14.399999999999999,15.0
S1011,09/04/2011,Sunderland,West Brom,A,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,-10.0,-10.0,-10.0
