Season,Date,HomeTeam,AwayTeam,FTR,B365,BS,BW,GB,IW,LB,PS,SB,SJ,VC,WH
S1213,01/09/2012,Man City,QPR,H,1.18,1.2,1.18,0.0,1.2,1.2,1.22,0.0,1.2,1.2,1.2
S1213,01/09/2012,Swansea,Sunderland,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/09/2012,Tottenham,Norwich,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/09/2012,West Brom,Everton,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/09/2012,West Ham,Fulham,H,2.5,2.62,2.55,2.55,2.4,2.5,2.53,0.0,2.5,2.5,2.4
S1213,01/09/2012,Wigan,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/09/2012,Liverpool,Arsenal,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/09/2012,Newcastle,Aston Villa,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/09/2012,Southampton,Man United,A,1.53,1.53,1.53,1.53,1.5,1.53,1.57,0.0,1.5,1.57,1.6
S1213,15/09/2012,Arsenal,Southampton,H,1.36,1.29,1.34,1.34,1.33,1.36,1.39,0.0,1.33,1.36,1.4
S1213,15/09/2012,Aston Villa,Swansea,H,2.38,2.4,2.3,2.3,2.3,2.25,2.44,0.0,2.3,2.4,2.4
S1213,15/09/2012,Fulham,West Brom,H,2.1,2.0,1.95,1.95,1.9,2.0,2.13,0.0,2.0,2.1,2.15
S1213,15/09/2012,Man United,Wigan,H,1.25,1.25,1.25,1.25,1.2,1.22,1.28,0.0,1.22,1.29,1.29
S1213,15/09/2012,Norwich,West Ham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,15/09/2012,QPR,Chelsea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,15/09/2012,Stoke,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,15/09/2012,Sunderland,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,16/09/2012,Reading,Tottenham,A,2.0,2.05,2.0,2.0,1.95,2.0,2.08,0.0,2.1,2.05,2.1
S1213,17/09/2012,Everton,Newcastle,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,22/09/2012,Chelsea,Stoke,H,1.36,1.33,1.36,1.36,1.3,1.29,1.4,0.0,1.33,1.36,1.4
S1213,22/09/2012,Southampton,Aston Villa,H,2.4,2.4,2.4,2.4,2.4,2.38,2.45,0.0,2.4,2.5,2.5
S1213,22/09/2012,Swansea,Everton,A,2.4,2.4,2.4,2.4,2.5,2.38,2.43,0.0,2.4,2.45,2.45
S1213,22/09/2012,West Brom,Reading,H,1.73,1.8,1.75,1.75,1.7,1.8,1.83,0.0,1.83,1.8,1.85
S1213,22/09/2012,West Ham,Sunderland,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,22/09/2012,Wigan,Fulham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,23/09/2012,Liverpool,Man United,A,2.63,2.6,2.6,2.6,2.45,2.25,-1.0,0.0,2.5,-1.0,-1.0
S1213,23/09/2012,Man City,Arsenal,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,23/09/2012,Newcastle,Norwich,H,1.8,1.62,1.78,1.78,1.65,1.53,1.85,0.0,1.62,1.83,1.85
S1213,23/09/2012,Tottenham,QPR,H,1.44,1.44,1.45,1.45,1.45,1.44,1.52,0.0,1.44,1.5,1.53
S1213,29/09/2012,Arsenal,Chelsea,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/09/2012,Everton,Southampton,H,1.4,1.4,1.42,1.42,1.42,1.44,1.43,0.0,1.4,1.44,1.44
S1213,29/09/2012,Fulham,Man City,A,1.83,1.83,1.85,1.85,1.8,1.8,1.86,0.0,1.8,1.85,1.91
S1213,29/09/2012,Man United,Tottenham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/09/2012,Norwich,Liverpool,A,1.73,1.83,1.75,1.75,1.85,1.83,1.79,0.0,1.8,1.75,1.83
S1213,29/09/2012,Reading,Newcastle,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/09/2012,Stoke,Swansea,H,1.91,1.91,1.85,1.85,1.9,1.91,1.93,0.0,1.83,1.91,1.95
S1213,29/09/2012,Sunderland,Wigan,H,2.0,1.91,1.95,1.95,1.9,1.91,2.05,0.0,1.91,2.05,2.1
S1213,30/09/2012,Aston Villa,West Brom,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/10/2012,QPR,West Ham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,06/10/2012,Chelsea,Norwich,H,1.22,1.22,1.22,1.22,1.2,1.22,1.23,0.0,1.2,1.22,1.25
S1213,06/10/2012,Man City,Sunderland,H,1.29,1.22,1.25,1.25,1.28,1.29,1.29,0.0,1.22,1.29,1.3
S1213,06/10/2012,Swansea,Reading,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,06/10/2012,West Brom,QPR,H,1.83,1.91,1.87,1.87,1.85,1.83,1.85,0.0,1.83,1.87,1.91
S1213,06/10/2012,West Ham,Arsenal,A,1.91,2.0,1.95,1.95,1.85,1.83,2.01,0.0,1.91,2.0,2.0
S1213,06/10/2012,Wigan,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,07/10/2012,Liverpool,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,07/10/2012,Newcastle,Man United,A,1.83,1.91,1.9,1.9,1.9,1.91,1.93,0.0,1.95,1.92,1.95
S1213,07/10/2012,Southampton,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,07/10/2012,Tottenham,Aston Villa,H,1.44,1.44,1.48,1.48,1.43,1.44,1.46,0.0,1.44,1.45,1.5
S1213,20/10/2012,Fulham,Aston Villa,H,1.8,1.83,1.75,1.75,1.85,1.8,1.86,0.0,1.8,1.83,1.85
S1213,20/10/2012,Liverpool,Reading,H,1.33,1.33,1.3,1.3,1.35,1.36,1.35,0.0,1.33,1.36,1.4
S1213,20/10/2012,Man United,Stoke,H,1.29,1.29,1.3,1.3,1.28,1.29,1.31,0.0,1.29,1.3,1.33
S1213,20/10/2012,Norwich,Arsenal,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,20/10/2012,Swansea,Wigan,H,2.1,2.0,2.0,2.0,1.9,2.1,2.11,0.0,2.0,2.1,2.15
S1213,20/10/2012,Tottenham,Chelsea,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,20/10/2012,West Brom,Man City,A,1.7,1.75,1.7,1.7,1.75,1.67,1.69,0.0,1.73,1.73,1.75
S1213,20/10/2012,West Ham,Southampton,H,1.83,1.83,1.83,1.83,1.85,1.91,1.84,0.0,1.83,1.87,1.91
S1213,21/10/2012,QPR,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,21/10/2012,Sunderland,Newcastle,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,27/10/2012,Arsenal,QPR,H,1.36,1.33,1.35,1.35,1.35,1.33,1.4,0.0,1.33,1.4,1.33
S1213,27/10/2012,Aston Villa,Norwich,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,27/10/2012,Man City,Swansea,H,1.22,1.22,1.2,1.2,1.22,1.22,1.25,0.0,1.2,1.25,1.22
S1213,27/10/2012,Reading,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,27/10/2012,Stoke,Sunderland,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,27/10/2012,Wigan,West Ham,H,2.25,2.3,2.35,2.35,2.3,2.25,2.25,0.0,2.25,2.3,2.25
S1213,28/10/2012,Chelsea,Man United,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,28/10/2012,Everton,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,28/10/2012,Newcastle,West Brom,H,2.0,1.91,2.0,2.0,1.9,1.91,2.01,0.0,1.91,2.0,2.0
S1213,28/10/2012,Southampton,Tottenham,A,1.83,1.8,1.85,1.85,1.9,1.83,1.85,0.0,1.83,1.83,1.83
S1213,03/11/2012,Fulham,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,03/11/2012,Man United,Arsenal,H,1.7,1.62,1.7,1.7,1.65,1.67,1.74,0.0,1.67,1.75,1.67
S1213,03/11/2012,Norwich,Stoke,H,2.6,2.62,2.6,2.6,2.6,2.6,2.67,0.0,2.6,2.62,2.6
S1213,03/11/2012,Sunderland,Aston Villa,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,03/11/2012,Swansea,Chelsea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,03/11/2012,Tottenham,Wigan,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,03/11/2012,West Ham,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,04/11/2012,Liverpool,Newcastle,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,04/11/2012,QPR,Reading,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,05/11/2012,West Brom,Southampton,H,1.73,1.7,1.75,1.75,1.75,1.75,1.76,0.0,1.67,1.73,1.75
S1213,10/11/2012,Arsenal,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,10/11/2012,Aston Villa,Man United,A,1.44,1.5,1.48,1.48,1.5,1.5,1.5,0.0,1.5,1.5,1.5
S1213,10/11/2012,Everton,Sunderland,H,1.44,1.44,1.48,1.48,1.55,1.5,1.48,0.0,1.44,1.45,1.5
S1213,10/11/2012,Reading,Norwich,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,10/11/2012,Southampton,Swansea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,10/11/2012,Stoke,QPR,H,1.91,1.83,1.85,1.85,1.75,1.91,1.95,0.0,1.91,1.91,2.0
S1213,10/11/2012,Wigan,West Brom,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,11/11/2012,Chelsea,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,11/11/2012,Man City,Tottenham,H,1.57,1.62,1.65,1.65,1.6,1.62,1.59,0.0,1.57,1.6,1.62
S1213,11/11/2012,Newcastle,West Ham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/11/2012,Arsenal,Tottenham,H,1.91,1.91,1.95,1.95,2.0,1.95,1.93,0.0,1.95,1.92,1.95
S1213,17/11/2012,Liverpool,Wigan,H,1.44,1.4,1.44,1.44,1.45,1.44,1.49,0.0,1.44,1.45,1.44
S1213,17/11/2012,Man City,Aston Villa,H,1.2,1.22,1.22,1.22,1.2,1.22,1.22,0.0,1.2,1.2,1.22
S1213,17/11/2012,Newcastle,Swansea,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/11/2012,Norwich,Man United,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/11/2012,QPR,Southampton,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/11/2012,Reading,Everton,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/11/2012,West Brom,Chelsea,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,18/11/2012,Fulham,Sunderland,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/11/2012,West Ham,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,24/11/2012,Aston Villa,Arsenal,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,24/11/2012,Everton,Norwich,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,24/11/2012,Man United,QPR,H,1.17,1.14,1.18,1.18,1.15,1.2,1.18,0.0,1.17,1.18,1.2
S1213,24/11/2012,Stoke,Fulham,H,2.2,2.1,2.1,2.1,2.2,2.1,2.21,0.0,2.1,2.2,2.25
S1213,24/11/2012,Sunderland,West Brom,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,24/11/2012,Wigan,Reading,H,1.83,1.91,1.8,1.8,1.85,1.91,1.88,0.0,1.91,1.92,1.95
S1213,25/11/2012,Chelsea,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,25/11/2012,Southampton,Newcastle,H,2.3,2.4,2.25,2.25,2.5,2.38,2.32,0.0,2.25,2.38,2.3
S1213,25/11/2012,Swansea,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,25/11/2012,Tottenham,West Ham,H,1.67,1.57,1.57,1.57,1.65,1.57,1.67,0.0,1.67,1.67,1.7
S1213,27/11/2012,Aston Villa,Reading,H,1.95,2.0,1.9,1.9,2.0,2.0,1.98,0.0,1.95,1.95,2.0
S1213,27/11/2012,Sunderland,QPR,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,28/11/2012,Chelsea,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,28/11/2012,Everton,Arsenal,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,28/11/2012,Man United,West Ham,H,1.22,1.22,1.22,1.22,1.25,1.25,1.26,0.0,1.25,1.25,1.25
S1213,28/11/2012,Southampton,Norwich,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,28/11/2012,Stoke,Newcastle,H,1.91,2.0,1.85,1.85,2.0,2.0,1.98,0.0,2.0,1.95,2.0
S1213,28/11/2012,Swansea,West Brom,H,2.3,2.38,2.3,2.3,2.4,2.38,2.3,0.0,2.3,2.3,2.3
S1213,28/11/2012,Tottenham,Liverpool,H,2.4,2.38,2.35,2.35,2.15,2.38,2.46,0.0,2.38,2.45,2.4
S1213,28/11/2012,Wigan,Man City,A,1.53,1.53,1.53,1.53,1.6,1.53,1.55,0.0,1.53,1.53,1.53
S1213,01/12/2012,Arsenal,Swansea,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/12/2012,Fulham,Tottenham,A,2.5,2.4,2.35,2.35,2.45,2.3,2.49,0.0,2.38,2.45,2.5
S1213,01/12/2012,Liverpool,Southampton,H,1.4,1.4,1.4,1.4,1.4,1.44,1.43,0.0,1.4,1.44,1.44
S1213,01/12/2012,Man City,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/12/2012,QPR,Aston Villa,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/12/2012,Reading,Man United,A,1.4,1.4,1.4,1.4,1.4,1.4,1.46,0.0,1.4,1.44,1.44
S1213,01/12/2012,West Brom,Stoke,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/12/2012,West Ham,Chelsea,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/12/2012,Norwich,Sunderland,H,2.1,2.15,2.05,2.05,2.15,2.2,2.1,0.0,2.1,2.15,2.05
S1213,03/12/2012,Newcastle,Wigan,H,2.0,1.95,1.95,1.95,2.0,1.91,2.02,0.0,2.0,2.05,2.05
S1213,08/12/2012,Arsenal,West Brom,H,1.5,1.5,1.48,1.48,1.5,1.53,1.53,0.0,1.5,1.57,1.57
S1213,08/12/2012,Aston Villa,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,08/12/2012,Southampton,Reading,H,1.91,1.95,1.9,1.9,1.95,2.0,1.94,0.0,1.91,1.95,1.95
S1213,08/12/2012,Sunderland,Chelsea,A,1.8,1.8,1.7,1.7,1.8,1.8,1.79,0.0,1.8,1.8,1.8
S1213,08/12/2012,Swansea,Norwich,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,08/12/2012,Wigan,QPR,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,09/12/2012,Everton,Tottenham,H,2.0,2.05,2.0,2.0,2.1,2.05,2.01,0.0,2.05,2.0,1.95
S1213,09/12/2012,Man City,Man United,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,09/12/2012,West Ham,Liverpool,A,2.38,2.5,2.4,2.4,2.4,2.4,2.44,0.0,2.4,2.5,2.5
S1213,10/12/2012,Fulham,Newcastle,H,1.91,1.91,1.85,1.85,1.9,1.91,1.98,0.0,1.91,1.95,1.95
S1213,11/12/2012,Sunderland,Reading,H,2.0,2.0,1.95,1.95,1.95,2.0,2.01,0.0,2.0,2.05,2.0
S1213,15/12/2012,Liverpool,Aston Villa,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,15/12/2012,Man United,Sunderland,H,1.2,1.2,1.18,1.18,1.18,1.2,1.22,0.0,1.2,1.22,1.2
S1213,15/12/2012,Newcastle,Man City,A,1.67,1.62,1.62,1.62,1.65,1.62,1.71,0.0,1.57,1.7,1.62
S1213,15/12/2012,Norwich,Wigan,H,2.2,2.1,2.1,2.1,2.05,2.2,2.22,0.0,2.1,2.2,2.1
S1213,15/12/2012,QPR,Fulham,H,2.4,2.5,2.4,2.4,2.5,2.4,2.43,0.0,2.5,2.45,2.45
S1213,15/12/2012,Stoke,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,16/12/2012,Tottenham,Swansea,H,1.62,1.62,1.62,1.62,1.6,1.62,1.65,0.0,1.57,1.65,1.62
S1213,16/12/2012,West Brom,West Ham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/12/2012,Reading,Arsenal,A,1.62,1.67,1.6,1.6,1.65,1.67,1.68,0.0,1.62,1.67,1.67
S1213,22/12/2012,Liverpool,Fulham,H,1.53,1.57,1.57,1.57,1.57,1.57,1.53,0.0,1.57,1.57,1.57
S1213,22/12/2012,Man City,Reading,H,1.14,1.12,1.15,1.15,1.12,1.14,1.15,0.0,1.17,1.17,1.17
S1213,22/12/2012,Newcastle,QPR,H,2.1,2.1,2.05,2.05,1.95,2.1,2.08,0.0,2.1,2.15,2.15
S1213,22/12/2012,Southampton,Sunderland,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,22/12/2012,Tottenham,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,22/12/2012,West Brom,Norwich,H,1.91,1.91,1.95,1.95,2.05,2.0,1.98,0.0,1.91,2.05,2.0
S1213,22/12/2012,West Ham,Everton,A,2.5,2.5,2.5,2.5,2.4,2.4,2.54,0.0,2.5,2.6,2.4
S1213,22/12/2012,Wigan,Arsenal,A,1.73,1.73,1.7,1.7,1.7,1.73,1.76,0.0,1.73,1.8,1.75
S1213,23/12/2012,Chelsea,Aston Villa,H,1.33,1.33,1.34,1.34,1.33,1.36,1.35,0.0,1.36,1.36,1.36
S1213,23/12/2012,Swansea,Man United,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,26/12/2012,Aston Villa,Tottenham,A,2.0,2.05,1.95,1.95,2.1,2.05,2.05,0.0,2.0,2.0,2.05
S1213,26/12/2012,Everton,Wigan,H,1.44,1.44,1.48,1.48,1.47,1.5,1.47,0.0,1.53,1.45,1.5
S1213,26/12/2012,Fulham,Southampton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,26/12/2012,Man United,Newcastle,H,1.22,1.25,1.22,1.22,1.25,1.25,1.26,0.0,1.25,1.25,1.25
S1213,26/12/2012,Norwich,Chelsea,A,1.62,1.62,1.57,1.57,1.6,1.62,1.63,0.0,1.62,1.62,1.62
S1213,26/12/2012,QPR,West Brom,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,26/12/2012,Reading,Swansea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,26/12/2012,Stoke,Liverpool,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,26/12/2012,Sunderland,Man City,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/12/2012,Arsenal,Newcastle,H,1.44,1.44,1.45,1.45,1.5,1.45,1.43,0.0,1.44,1.45,1.44
S1213,29/12/2012,Aston Villa,Wigan,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/12/2012,Fulham,Swansea,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/12/2012,Man United,West Brom,H,1.3,1.25,1.3,1.3,1.27,1.29,1.32,0.0,1.33,1.33,1.33
S1213,29/12/2012,Norwich,Man City,A,1.57,1.57,1.57,1.57,1.6,1.57,1.57,0.0,1.6,1.62,1.6
S1213,29/12/2012,Reading,West Ham,H,-1.0,2.62,-1.0,-1.0,2.6,2.6,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/12/2012,Stoke,Southampton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/12/2012,Sunderland,Tottenham,A,2.1,2.1,2.05,2.05,2.1,2.1,2.09,0.0,2.15,2.15,2.15
S1213,30/12/2012,Everton,Chelsea,A,2.5,2.5,2.45,2.45,2.5,2.5,2.55,0.0,2.6,2.62,2.6
S1213,30/12/2012,QPR,Liverpool,A,1.91,1.95,1.87,1.87,1.9,1.91,1.97,0.0,2.0,1.95,2.0
S1213,01/01/2013,Man City,Stoke,H,1.29,1.3,1.28,1.28,1.27,1.3,1.31,0.0,1.29,1.33,1.33
S1213,01/01/2013,Southampton,Arsenal,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/01/2013,Swansea,Aston Villa,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/01/2013,Tottenham,Reading,H,1.33,1.33,1.34,1.34,1.35,1.3,1.35,0.0,1.36,1.36,1.36
S1213,01/01/2013,West Brom,Fulham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,01/01/2013,West Ham,Norwich,H,2.1,2.15,2.05,2.05,2.2,2.1,2.1,0.0,2.1,2.1,2.15
S1213,01/01/2013,Wigan,Man United,A,1.53,1.53,1.5,1.5,1.5,1.5,1.6,0.0,1.57,1.57,1.57
S1213,02/01/2013,Chelsea,QPR,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/01/2013,Liverpool,Sunderland,H,1.4,1.4,1.4,1.4,1.45,1.4,1.38,0.0,1.4,1.4,1.4
S1213,02/01/2013,Newcastle,Everton,A,2.38,2.38,2.4,2.4,2.4,2.4,2.31,0.0,2.4,2.38,2.4
S1213,12/01/2013,Aston Villa,Southampton,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,12/01/2013,Everton,Swansea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,12/01/2013,Fulham,Wigan,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,12/01/2013,Norwich,Newcastle,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,12/01/2013,QPR,Tottenham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
